doi,sources,ror_ids,year,datacite_client_id,datacite_publisher,datacite_resourceTypeGeneral,datacite_title,datacite_licenses,crossref_member,crossref_publisher,crossref_year,crossref_title,n_authors_total,n_authors_with_orcid
10.6084/m9.figshare.26624896,datacite,https://ror.org/0125yxn03;https://ror.org/024d6js02,2024,figshare.ars,figshare,Dataset,Additional file 1 of Innovative communication approaches for initializing pediatric palliative care: perspectives of family caregivers and treating specialists,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.6084/m9.figshare.26624896.v1,datacite,https://ror.org/0125yxn03;https://ror.org/024d6js02,2024,figshare.ars,figshare,Dataset,Additional file 1 of Innovative communication approaches for initializing pediatric palliative care: perspectives of family caregivers and treating specialists,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.6084/m9.figshare.26624902,datacite,https://ror.org/0125yxn03;https://ror.org/024d6js02,2024,figshare.ars,figshare,Dataset,Additional file 3 of Innovative communication approaches for initializing pediatric palliative care: perspectives of family caregivers and treating specialists,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.6084/m9.figshare.26624902.v1,datacite,https://ror.org/0125yxn03;https://ror.org/024d6js02,2024,figshare.ars,figshare,Dataset,Additional file 3 of Innovative communication approaches for initializing pediatric palliative care: perspectives of family caregivers and treating specialists,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,0
10.6084/m9.figshare.25223872,datacite,https://ror.org/0125yxn03,2024,figshare.ars,figshare,Dataset,"Additional file 2 of EURO-NMD registry: federated FAIR infrastructure, innovative technologies and concepts of a patient-centred registry for rare neuromuscular disorders",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,38,1
10.6084/m9.figshare.25223872.v1,datacite,https://ror.org/0125yxn03,2024,figshare.ars,figshare,Dataset,"Additional file 2 of EURO-NMD registry: federated FAIR infrastructure, innovative technologies and concepts of a patient-centred registry for rare neuromuscular disorders",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,38,1
10.5281/zenodo.14865873,datacite,https://ror.org/0125yxn03,2025,cern.zenodo,Zenodo,Dataset,Effect of vanzacaftor on cystic fibrosis airway epithelial cells compared to elexacaftor  - Data and statistical analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5281/zenodo.14865872,datacite,https://ror.org/0125yxn03,2025,cern.zenodo,Zenodo,Dataset,Effect of vanzacaftor on cystic fibrosis airway epithelial cells compared to elexacaftor  - Data and statistical analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.5281/zenodo.15602631,datacite,https://ror.org/0125yxn03,2025,cern.zenodo,Zenodo,Dataset,Social Cognition after epilepsy surgery: a long-term follow-up.,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.5281/zenodo.15602632,datacite,https://ror.org/0125yxn03,2025,cern.zenodo,Zenodo,Dataset,Social Cognition after epilepsy surgery: a long-term follow-up.,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,3,3
10.6084/m9.figshare.29299603,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 2 of Genomic insights into the spread of vancomycin- and tigecycline-resistant Enterococcus faecium ST117,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,1
10.6084/m9.figshare.29299603.v1,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 2 of Genomic insights into the spread of vancomycin- and tigecycline-resistant Enterococcus faecium ST117,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,1
10.5281/zenodo.15754800,datacite,https://ror.org/0125yxn03,2025,cern.zenodo,Zenodo,Dataset,Effect of vanzacaftor on cystic fibrosis airway epithelial cells compared to elexacaftor  - Data and statistical analysis,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,5
10.6084/m9.figshare.30276784.v1,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 4 of Epigenetic risk stratification in juvenile myelomonocytic leukemia by targeted methylation analysis of the BMP4 locus,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,25,0
10.6084/m9.figshare.30276784,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 4 of Epigenetic risk stratification in juvenile myelomonocytic leukemia by targeted methylation analysis of the BMP4 locus,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,25,0
10.6084/m9.figshare.30276787,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 5 of Epigenetic risk stratification in juvenile myelomonocytic leukemia by targeted methylation analysis of the BMP4 locus,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,25,0
10.6084/m9.figshare.30276787.v1,datacite,https://ror.org/0125yxn03,2025,figshare.ars,figshare,Dataset,Additional file 5 of Epigenetic risk stratification in juvenile myelomonocytic leukemia by targeted methylation analysis of the BMP4 locus,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,25,0
10.6084/m9.figshare.25495135,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 1 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.25495135.v1,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 1 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.25495284,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 2 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.25495284.v1,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 2 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698913,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 3 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698913.v1,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 3 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698916,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 4 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698916.v1,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 4 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698919,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 5 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.6084/m9.figshare.26698919.v1,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2024,figshare.ars,figshare,Dataset,Additional file 5 of Changes in lipid metabolism track with the progression of neurofibrillary pathology in tauopathies,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,15,0
10.5281/zenodo.15516129,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2025,cern.zenodo,Zenodo,Dataset,"Dataset for the manuscript: Schneiderova P et al., The SARS-CoV-2 trigger highlights host interleukin 1 genetics in Epstein–Barr Virus reactivation, Cell Reports (2025)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.15516130,datacite,https://ror.org/01jxtne23;https://ror.org/04qxnmv42,2025,cern.zenodo,Zenodo,Dataset,"Dataset for the manuscript: Schneiderova P et al., The SARS-CoV-2 trigger highlights host interleukin 1 genetics in Epstein–Barr Virus reactivation, Cell Reports (2025)",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.15769037,datacite,https://ror.org/01jxtne23;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Structural Asymmetries in PPI Networks as a Tool to Improve the Detection,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.15769038,datacite,https://ror.org/01jxtne23;https://ror.org/05x8mcb75,2025,cern.zenodo,Zenodo,Dataset,Structural Asymmetries in PPI Networks as a Tool to Improve the Detection,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.14047684,datacite,https://ror.org/04nfjn472;https://ror.org/04wckhb82,2024,cern.zenodo,Zenodo,Dataset,J-dimers of phthalocyanine analogues: structural characterization and their use for determination of association constants between ligands and central cation,https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode,,,,,11,5
10.5281/zenodo.14259401,datacite,https://ror.org/03hjekm25;https://ror.org/04wckhb82,2024,cern.zenodo,Zenodo,Dataset,Dataset for article: Dizocilpine derivatives as neuroprotective NMDA receptor antagonists without psychomimetic side effects,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,21,13
10.5281/zenodo.14259402,datacite,https://ror.org/03hjekm25;https://ror.org/04wckhb82,2024,cern.zenodo,Zenodo,Dataset,Dataset for article: Dizocilpine derivatives as neuroprotective NMDA receptor antagonists without psychomimetic side effects,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,21,13
10.6084/m9.figshare.28782199,datacite,https://ror.org/04wckhb82,2025,figshare.ars,figshare,Dataset,Additional file 2 of Deep sequencing reveals distinct microRNA-mRNA signatures that differentiate pancreatic neuroendocrine tumor from non-diseased pancreas tissue,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,0
10.6084/m9.figshare.28782199.v1,datacite,https://ror.org/04wckhb82,2025,figshare.ars,figshare,Dataset,Additional file 2 of Deep sequencing reveals distinct microRNA-mRNA signatures that differentiate pancreatic neuroendocrine tumor from non-diseased pancreas tissue,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,9,0
10.5281/zenodo.17300657,datacite,https://ror.org/01v5hek98;https://ror.org/0415vcw02;https://ror.org/0582kjx49,2025,cern.zenodo,Zenodo,Dataset,"Data for ""Increasing spatial extent and frequency of flash drought in Europe with each degree of global warming""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.17300658,datacite,https://ror.org/01v5hek98;https://ror.org/0415vcw02;https://ror.org/0582kjx49,2025,cern.zenodo,Zenodo,Dataset,"Data for ""Increasing spatial extent and frequency of flash drought in Europe with each degree of global warming""",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,6
10.5281/zenodo.10014218,datacite,https://ror.org/0287jta43;https://ror.org/02bvcjw39;https://ror.org/04qxnmv42,2023,cern.zenodo,"Archeologický ústav AV ČR, Brno",Dataset,Soupis terénních výzkumů Státního archeologického ústavu na Slovensku v letech 1919–1938,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.10014219,datacite,https://ror.org/0287jta43;https://ror.org/02bvcjw39;https://ror.org/04qxnmv42,2023,cern.zenodo,"Archeologický ústav AV ČR, Brno",Dataset,Soupis terénních výzkumů Státního archeologického ústavu na Slovensku v letech 1919–1938,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,6,5
10.5281/zenodo.14711777,datacite,https://ror.org/02bvcjw39;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Supplemental Material for Anthropogenic soils and sediments from historical trade hub on the bank of Morava River in Uherské Hradiště (Czech Republic): Archives of mediaeval landscape, environment and settlement dynamics",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,4
10.5281/zenodo.14711776,datacite,https://ror.org/02bvcjw39;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Supplemental Material for Anthropogenic soils and sediments from historical trade hub on the bank of Morava River in Uherské Hradiště (Czech Republic): Archives of mediaeval landscape, environment and settlement dynamics",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,5,4
10.57680/asep.0617593,datacite,https://ror.org/01v5hek98;https://ror.org/02bvcjw39,2025,igeg.asep,ASEP repository,Dataset,Soubor primárnich izotopových dat a morfologických znaků zrn pšenice a prosa,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,7,7
10.5281/zenodo.14965519,datacite,https://ror.org/02bvcjw39;https://ror.org/04qxnmv42,2025,cern.zenodo,"Palacký University, Faculty of Arts",Dataset,Chemical analyses and documentation of moravian anklets from La Tène Period,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.60585/c-dd-202300005,datacite,https://ror.org/02bvcjw39,2023,arch.avanjj,Archaeological Map of the Czech Republic,Dataset,AMCR C-DD-202300005 – geodetic data,https://creativecommons.org/licenses/by-nc/4.0/legalcode,,,,,2,0
10.5281/zenodo.15458309,datacite,https://ror.org/02bvcjw39;https://ror.org/02j46qs45;https://ror.org/04jymbd90,2025,cern.zenodo,Zenodo,Dataset,"Supplementary Materials: Soil-alluvial dynamics, landscape evolution and human activity in the Thaya River floodplain (Czech Republic) from the Late Pleistocene to the Holocene",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,7
10.5281/zenodo.15458310,datacite,https://ror.org/02bvcjw39;https://ror.org/02j46qs45;https://ror.org/04jymbd90,2025,cern.zenodo,Zenodo,Dataset,"Supplementary Materials: Soil-alluvial dynamics, landscape evolution and human activity in the Thaya River floodplain (Czech Republic) from the Late Pleistocene to the Holocene",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,8,7
10.5281/zenodo.15504038,datacite,https://ror.org/02bvcjw39;https://ror.org/04qxnmv42,2025,cern.zenodo,"Palacký University, Faculty of Arts",Dataset,Chemical analyses and documentation of moravian anklets from La Tène Period,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,4,4
10.5281/zenodo.15774795,datacite,https://ror.org/0287jta43;https://ror.org/02bvcjw39;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Geomorphometric analysis in the Jagnięcy Potok valley in Izera Mountains, Poland",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,16,15
10.5281/zenodo.15774794,datacite,https://ror.org/0287jta43;https://ror.org/02bvcjw39;https://ror.org/02j46qs45,2025,cern.zenodo,Zenodo,Dataset,"Geomorphometric analysis in the Jagnięcy Potok valley in Izera Mountains, Poland",https://creativecommons.org/licenses/by/4.0/legalcode,,,,,16,15
10.5281/zenodo.3367287,datacite,https://ror.org/0287jta43,2017,cern.zenodo,Zenodo,Dataset,Databáze a GIS data - Drobná vrchnostenská sídla a vrchnostenské dvory 13. - 17. století (disertační práce) | Database and GIS data - Lesser manorial residences and manorial farms from the 13th to 17th century (disertation thesis),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.3367288,datacite,https://ror.org/0287jta43,2017,cern.zenodo,Zenodo,Dataset,Databáze a GIS data - Drobná vrchnostenská sídla a vrchnostenské dvory 13. - 17. století (disertační práce) | Database and GIS data - Lesser manorial residences and manorial farms from the 13th to 17th century (disertation thesis),https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.3367317,datacite,https://ror.org/0287jta43,2017,cern.zenodo,Zenodo,Dataset,GIS data - Model sítě vodních toků v ČR | GIS data - Water Stream Network Model for the Czech Republic,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.3367316,datacite,https://ror.org/0287jta43,2017,cern.zenodo,Zenodo,Dataset,GIS data - Model sítě vodních toků v ČR | GIS data - Water Stream Network Model for the Czech Republic,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
10.5281/zenodo.3367332,datacite,https://ror.org/0287jta43,2017,cern.zenodo,Zenodo,Dataset,GIS data - Model přirozených koridorů v krajině ČR | GIS data - Model of Natural Corridors in the Landscape of the Czech Republic,https://creativecommons.org/licenses/by/4.0/legalcode,,,,,1,1
